"","X","Unique.Id","indicator_id","geo_type_id","measurement_type_id","internal_id","subtopic_id","name","Measure","geo_type_name","description","geo_entity_id","geo_entity_name","year_description","data_value","lon","lat","Address","zipcode"
"668",672,414004,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",302,"Fort Greene and Brooklyn Heights (CD2)","Annual Average 2016",22.95,-73.9741874,40.6920638,"160 Washington Park, Brooklyn, NY 11205, USA","11205"
"669",673,414007,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",303,"Bedford Stuyvesant (CD3)","Annual Average 2016",19.03,-73.9417735,40.6872176,"584 Gates Ave, Brooklyn, NY 11221, USA","11221"
"670",674,414010,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",304,"Bushwick (CD4)","Annual Average 2016",18.54,-73.9170604,40.6957755,"338 Wilson Ave, Brooklyn, NY 11221, USA","11221"
"671",675,414013,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",305,"East New York and Starrett City (CD5)","Annual Average 2016",18.08,-73.880203,40.6489978,"155 Elmira Loop, Brooklyn, NY 11239, USA","11239"
"672",676,414016,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",306,"Park Slope and Carroll Gardens (CD6)","Annual Average 2016",19.42,-73.9814228,40.6710672,"374 4th St, Brooklyn, NY 11215, USA","11215"
"673",677,414019,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",307,"Sunset Park (CD7)","Annual Average 2016",18.21,-74.0157776,40.64655,"5194 3rd Ave, Brooklyn, NY 11220, USA","11220"
"674",678,414022,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",308,"Crown Heights and Prospect Heights (CD8)","Annual Average 2016",19.9,-73.9422324,40.6694022,"792 Eastern Pkwy, Brooklyn, NY 11213, USA","11213"
"675",679,414025,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",309,"South Crown Heights and Lefferts Gardens (CD9)","Annual Average 2016",19.32,-73.9425224,40.6658465,"385 Kingston Ave, Brooklyn, NY 11225, USA","11225"
"676",680,414028,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",310,"Bay Ridge and Dyker Heights (CD10)","Annual Average 2016",15.66,-74.0074524,40.6202809,"7418 13th Ave, Brooklyn, NY 11228, USA","11228"
"677",681,414031,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",311,"Bensonhurst (CD11)","Annual Average 2016",14.91,-73.9921833,40.6139307,"7124 19th Ave, Brooklyn, NY 11204, USA","11204"
"678",682,414034,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",312,"Borough Park (CD12)","Annual Average 2016",16.14,-73.9921028,40.6350319,"4822 13th Ave, Brooklyn, NY 11219, USA","11219"
"679",683,414037,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",313,"Coney Island (CD13)","Annual Average 2016",13.72,-73.9748754,40.5742632,"602 Surf Ave, Brooklyn, NY 11224, USA","11224"
"680",684,414040,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",314,"Flatbush and Midwood (CD14)","Annual Average 2016",17.37,-73.96151,40.629722,"812 East 16th Street, Brooklyn, NY 11230, USA","11230"
"681",685,414043,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",315,"Sheepshead Bay (CD15)","Annual Average 2016",14.65,-73.9457538,40.5953955,"4361 Bedford Ave, Brooklyn, NY 11229, USA","11229"
"682",686,414046,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",316,"Brownsville (CD16)","Annual Average 2016",18.3,-73.9125304,40.665214,"632 Thomas S Boyland St, Brooklyn, NY 11212, USA","11212"
"683",687,414049,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",317,"East Flatbush (CD17)","Annual Average 2016",18.17,-73.9299899,40.6481656,"1011 Utica Ave, Brooklyn, NY 11203, USA","11203"
"684",688,414052,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",318,"Flatlands and Canarsie (CD18)","Annual Average 2016",15.48,-73.9032937,40.6419051,"9321 Flatlands Ave, Brooklyn, NY 11236, USA","11236"
"685",689,414055,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",401,"Long Island City and Astoria (CD1)","Annual Average 2016",15.36,-73.9234619,40.7643574,"3094 31st St, Astoria, NY 11102, USA","11102"
"686",690,414058,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",402,"Woodside and Sunnyside (CD2)","Annual Average 2016",17.98,-73.9036487,40.7512123,"34-21 58th St, Woodside, NY 11377, USA","11377"
"687",691,414061,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",403,"Jackson Heights (CD3)","Annual Average 2016",15.93,-73.8830701,40.7556818,"8402 Northern Blvd, Flushing, NY 11372, USA","11372"
"688",692,414064,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",404,"Elmhurst and Corona (CD4)","Annual Average 2016",17.82,-73.8801301,40.737975,"82-33 Queens Blvd, Elmhurst, NY 11373, USA","11373"
"689",693,414067,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",405,"Ridgewood and Maspeth (CD5)","Annual Average 2016",17.19,-73.9018292,40.7043986,"6708 Forest Ave, Ridgewood, NY 11385, USA","11385"
"690",694,414070,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",406,"Rego Park and Forest Hills (CD6)","Annual Average 2016",18.17,-73.8624893,40.7255722,"631-25 Alderton St, Flushing, NY 11374, USA","11374"
"691",695,414073,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",407,"Flushing and Whitestone (CD7)","Annual Average 2016",15.2,-73.833079,40.7674987,"134-27 32nd Ave, Flushing, NY 11354, USA","11354"
"692",696,414076,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",408,"Hillcrest and Fresh Meadows (CD8)","Annual Average 2016",16.11,-73.8001762,40.7229706,"168-2 Union Tpke, Jamaica, NY 11432, USA","11432"
"693",697,414079,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",409,"Kew Gardens and Woodhaven (CD9)","Annual Average 2016",17.11,-73.8272029,40.705695,"83-13 124th Pl, Jamaica, NY 11415, USA","11415"
"694",698,414082,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",410,"South Ozone Park and Howard Beach (CD10)","Annual Average 2016",16.1,-73.8124984,40.6764003,"116-16 126th St, Jamaica, NY 11420, USA","11420"
"695",699,414085,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",411,"Bayside and Little Neck (CD11)","Annual Average 2016",15.08,-73.7654367,40.7585569,"215-42 46th Ave, Flushing, NY 11361, USA","11361"
"696",700,414088,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",412,"Jamaica and Hollis (CD12)","Annual Average 2016",15.64,-73.771711,40.7102714,"187-10 Jamaica Ave, Jamaica, NY 11423, USA","11423"
"697",701,414091,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",413,"Queens Village (CD13)","Annual Average 2016",14.39,-73.7419017,40.7156628,"216-25 Hempstead Ave, Jamaica, NY 11429, USA","11429"
"698",702,414094,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",414,"Rockaway and Broad Channel (CD14)","Annual Average 2016",13.59,-73.8213213,40.6158335,"15 E 1st St, Far Rockaway, NY 11693, USA","11693"
"699",703,414097,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",501,"St. George and Stapleton (CD1)","Annual Average 2016",12.34,-74.0799469,40.6427017,"100 Belmont Pl, Staten Island, NY 10301, USA","10301"
"700",705,414103,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",503,"Tottenville and Great Kills (CD3)","Annual Average 2016",8.93,-74.2355404,40.5083408,"6 Kathleen Ct, Staten Island, NY 10307, USA","10307"
